"","domainID","siteID","plotID","date2","Year","Month","Day","Time","individualCount","family","genus","scientificName","sex","doy"
"2939","D19","BONA","BONA_039",2019-06-28,"2019","06","28","00:21Z",3,"Culicidae","Aedes","Aedes punctor","F",179
"2940","D19","BONA","BONA_039",2019-06-28,"2019","06","28","00:21Z",2,"Culicidae","Aedes","Aedes implicatus","F",179
"2941","D19","BONA","BONA_039",2019-06-28,"2019","06","28","00:21Z",2,"Culicidae","Aedes","Aedes sp.","F",179
"2942","D19","BONA","BONA_039",2019-06-28,"2019","06","28","00:21Z",1,"Culicidae","Aedes","Aedes excrucians","F",179
"2943","D19","BONA","BONA_039",2019-06-28,"2019","06","28","00:21Z",18,"Culicidae","Aedes","Aedes communis","F",179
"2944","D19","BONA","BONA_041",2019-06-28,"2019","06","28","00:34Z",6,"Culicidae","Aedes","Aedes fitchii","F",179
"2945","D19","BONA","BONA_041",2019-06-28,"2019","06","28","00:34Z",97,"Culicidae","Aedes","Aedes communis","F",179
"2946","D19","BONA","BONA_041",2019-06-28,"2019","06","28","00:34Z",5,"Culicidae","Aedes","Aedes implicatus","F",179
"2947","D19","BONA","BONA_041",2019-06-28,"2019","06","28","00:34Z",1,"Culicidae","Aedes","Aedes excrucians","F",179
"2948","D19","BONA","BONA_041",2019-06-28,"2019","06","28","00:34Z",2,"Culicidae","Culiseta","Culiseta impatiens","F",179
"2949","D19","BONA","BONA_041",2019-06-28,"2019","06","28","00:34Z",1,"Culicidae","Aedes","Aedes sp.","F",179
"2950","D19","BONA","BONA_041",2019-06-28,"2019","06","28","00:34Z",2,"Culicidae","Aedes","Aedes diantaeus","F",179
"2951","D19","BONA","BONA_034",2019-06-28,"2019","06","28","00:40Z",3,"Culicidae","Aedes","Aedes punctor","F",179
"2952","D19","BONA","BONA_034",2019-06-28,"2019","06","28","00:40Z",2,"Culicidae","Aedes","Aedes sp.","F",179
"2953","D19","BONA","BONA_034",2019-06-28,"2019","06","28","00:40Z",6,"Culicidae","Aedes","Aedes diantaeus","F",179
"2954","D19","BONA","BONA_034",2019-06-28,"2019","06","28","00:40Z",101,"Culicidae","Aedes","Aedes communis","F",179
"2955","D19","BONA","BONA_034",2019-06-28,"2019","06","28","00:40Z",4,"Culicidae","Aedes","Aedes hexodontus","F",179
"2956","D19","BONA","BONA_034",2019-06-28,"2019","06","28","00:40Z",1,"Culicidae","Aedes","Aedes sp.","M",179
"2957","D19","BONA","BONA_034",2019-06-28,"2019","06","28","00:40Z",3,"Culicidae","Aedes","Aedes excrucians","F",179
"2958","D19","BONA","BONA_040",2019-06-28,"2019","06","28","00:44Z",1,"Culicidae","Aedes","Aedes sp.","M",179
"2959","D19","BONA","BONA_040",2019-06-28,"2019","06","28","00:44Z",1,"Culicidae","Aedes","Aedes excrucians","F",179
"2960","D19","BONA","BONA_040",2019-06-28,"2019","06","28","00:44Z",174,"Culicidae","Aedes","Aedes communis","F",179
"2961","D19","BONA","BONA_040",2019-06-28,"2019","06","28","00:44Z",3,"Culicidae","Aedes","Aedes diantaeus","F",179
"2962","D19","BONA","BONA_040",2019-06-28,"2019","06","28","00:44Z",2,"Culicidae","Aedes","Aedes implicatus","F",179
"2963","D19","BONA","BONA_040",2019-06-28,"2019","06","28","00:44Z",4,"Culicidae","Aedes","Aedes punctor","F",179
"2964","D19","BONA","BONA_040",2019-06-28,"2019","06","28","00:44Z",15,"Culicidae","Aedes","Aedes sp.","F",179
"2965","D19","BONA","BONA_038",2019-06-28,"2019","06","28","00:51Z",5,"Culicidae","Aedes","Aedes sp.","M",179
"2966","D19","BONA","BONA_038",2019-06-28,"2019","06","28","00:51Z",12,"Culicidae","Aedes","Aedes fitchii","F",179
"2967","D19","BONA","BONA_038",2019-06-28,"2019","06","28","00:51Z",4,"Culicidae","Aedes","Aedes excrucians","F",179
"2968","D19","BONA","BONA_038",2019-06-28,"2019","06","28","00:51Z",123,"Culicidae","Aedes","Aedes communis","F",179
"2969","D19","BONA","BONA_038",2019-06-28,"2019","06","28","00:51Z",5,"Culicidae","Aedes","Aedes punctor","F",179
"2970","D19","BONA","BONA_038",2019-06-28,"2019","06","28","00:51Z",2,"Culicidae","Aedes","Aedes hexodontus","F",179
"2971","D19","BONA","BONA_038",2019-06-28,"2019","06","28","00:51Z",36,"Culicidae","Aedes","Aedes sp.","F",179
"2972","D19","BONA","BONA_038",2019-06-28,"2019","06","28","00:51Z",11,"Culicidae","Aedes","Aedes diantaeus","F",179
"2973","D19","BONA","BONA_038",2019-06-28,"2019","06","28","00:51Z",2,"Culicidae","Aedes","Aedes intrudens","F",179
"2974","D19","BONA","BONA_037",2019-06-28,"2019","06","28","01:01Z",5,"Culicidae","Aedes","Aedes sp.","F",179
"2975","D19","BONA","BONA_037",2019-06-28,"2019","06","28","01:01Z",77,"Culicidae","Aedes","Aedes communis","F",179
"2976","D19","BONA","BONA_037",2019-06-28,"2019","06","28","01:01Z",1,"Culicidae","Aedes","Aedes implicatus","F",179
"2977","D19","BONA","BONA_037",2019-06-28,"2019","06","28","01:01Z",2,"Culicidae","Aedes","Aedes diantaeus","F",179
"2978","D19","BONA","BONA_035",2019-06-28,"2019","06","28","01:05Z",1,"Culicidae","Aedes","Aedes fitchii","F",179
"2979","D19","BONA","BONA_035",2019-06-28,"2019","06","28","01:05Z",11,"Culicidae","Aedes","Aedes sp.","F",179
"2980","D19","BONA","BONA_035",2019-06-28,"2019","06","28","01:05Z",12,"Culicidae","Aedes","Aedes diantaeus","F",179
"2981","D19","BONA","BONA_035",2019-06-28,"2019","06","28","01:05Z",207,"Culicidae","Aedes","Aedes communis","F",179
"2982","D19","BONA","BONA_035",2019-06-28,"2019","06","28","01:05Z",1,"Culicidae","Aedes","Aedes excrucians","F",179
"2983","D19","BONA","BONA_035",2019-06-28,"2019","06","28","01:05Z",1,"Culicidae","Culiseta","Culiseta alaskaensis","F",179
"2984","D19","BONA","BONA_043",2019-06-28,"2019","06","28","01:13Z",1,"Culicidae","Aedes","Aedes sp.","M",179
"2985","D19","BONA","BONA_043",2019-06-28,"2019","06","28","01:13Z",4,"Culicidae","Aedes","Aedes intrudens","F",179
"2986","D19","BONA","BONA_043",2019-06-28,"2019","06","28","01:13Z",2,"Culicidae","Aedes","Aedes implicatus","F",179
"2987","D19","BONA","BONA_043",2019-06-28,"2019","06","28","01:13Z",1,"Culicidae","Aedes","Aedes excrucians","F",179
"2988","D19","BONA","BONA_043",2019-06-28,"2019","06","28","01:13Z",11,"Culicidae","Aedes","Aedes sp.","F",179
"2989","D19","BONA","BONA_043",2019-06-28,"2019","06","28","01:13Z",16,"Culicidae","Aedes","Aedes diantaeus","F",179
"2990","D19","BONA","BONA_043",2019-06-28,"2019","06","28","01:13Z",160,"Culicidae","Aedes","Aedes communis","F",179
"2991","D19","BONA","BONA_043",2019-06-28,"2019","06","28","01:13Z",5,"Culicidae","Aedes","Aedes punctor","F",179
"2992","D19","BONA","BONA_042",2019-06-28,"2019","06","28","01:22Z",18,"Culicidae","Aedes","Aedes communis","F",179
"2993","D19","BONA","BONA_042",2019-06-28,"2019","06","28","01:22Z",4,"Culicidae","Aedes","Aedes punctor","F",179
"2994","D19","BONA","BONA_042",2019-06-28,"2019","06","28","01:22Z",1,"Culicidae","Aedes","Aedes hexodontus","F",179
"2995","D19","BONA","BONA_042",2019-06-28,"2019","06","28","01:22Z",1,"Culicidae","Aedes","Aedes sp.","F",179
"2996","D19","BONA","BONA_042",2019-06-28,"2019","06","28","01:22Z",1,"Culicidae","Aedes","Aedes implicatus","F",179
"2997","D19","BONA","BONA_042",2019-06-28,"2019","06","28","01:22Z",2,"Culicidae","Aedes","Aedes excrucians","F",179
"2998","D19","BONA","BONA_036",2019-07-11,"2019","07","11","16:03Z",2,"Culicidae","Aedes","Aedes punctor","F",192
"2999","D19","BONA","BONA_036",2019-07-11,"2019","07","11","16:03Z",1,"Culicidae","Aedes","Aedes pullatus","F",192
"3000","D19","BONA","BONA_036",2019-07-11,"2019","07","11","16:03Z",1,"Culicidae","Culiseta","Culiseta impatiens","F",192
"3001","D19","BONA","BONA_039",2019-07-11,"2019","07","11","16:11Z",2,"Culicidae","Aedes","Aedes pullatus","F",192
"3002","D19","BONA","BONA_039",2019-07-11,"2019","07","11","16:11Z",1,"Culicidae","Aedes","Aedes intrudens","F",192
"3003","D19","BONA","BONA_039",2019-07-11,"2019","07","11","16:11Z",2,"Culicidae","Aedes","Aedes excrucians","F",192
"3004","D19","BONA","BONA_039",2019-07-11,"2019","07","11","16:11Z",1,"Culicidae","Aedes","Aedes sp.","F",192
"3005","D19","BONA","BONA_039",2019-07-11,"2019","07","11","16:11Z",1,"Culicidae","Aedes","Aedes punctor","F",192
"3006","D19","BONA","BONA_039",2019-07-11,"2019","07","11","16:11Z",3,"Culicidae","Aedes","Aedes communis","F",192
"3007","D19","BONA","BONA_039",2019-07-11,"2019","07","11","16:11Z",1,"Culicidae","Aedes","Aedes implicatus","F",192
"3008","D19","BONA","BONA_041",2019-07-11,"2019","07","11","16:28Z",1,"Culicidae","Aedes","Aedes excrucians","F",192
"3009","D19","BONA","BONA_041",2019-07-11,"2019","07","11","16:28Z",6,"Culicidae","Aedes","Aedes communis","F",192
"3010","D19","BONA","BONA_041",2019-07-11,"2019","07","11","16:28Z",1,"Culicidae","Culiseta","Culiseta alaskaensis","M",192
"3011","D19","BONA","BONA_041",2019-07-11,"2019","07","11","16:28Z",2,"Culicidae","Aedes","Aedes punctor","F",192
"3012","D19","BONA","BONA_034",2019-07-11,"2019","07","11","16:40Z",1,"Culicidae","Aedes","Aedes implicatus","F",192
"3013","D19","BONA","BONA_034",2019-07-11,"2019","07","11","16:40Z",19,"Culicidae","Aedes","Aedes communis","F",192
"3014","D19","BONA","BONA_034",2019-07-11,"2019","07","11","16:40Z",1,"Culicidae","Aedes","Aedes pullatus","F",192
"3015","D19","BONA","BONA_034",2019-07-11,"2019","07","11","16:40Z",18,"Culicidae","Aedes","Aedes punctor","F",192
"3016","D19","BONA","BONA_034",2019-07-11,"2019","07","11","16:40Z",4,"Culicidae","Aedes","Aedes excrucians","F",192
"3017","D19","BONA","BONA_034",2019-07-11,"2019","07","11","16:40Z",1,"Culicidae","Aedes","Aedes diantaeus","F",192
"3018","D19","BONA","BONA_034",2019-07-11,"2019","07","11","16:40Z",9,"Culicidae","Aedes","Aedes sp.","F",192
"3019","D19","BONA","BONA_040",2019-07-11,"2019","07","11","16:49Z",31,"Culicidae","Aedes","Aedes punctor","F",192
"3020","D19","BONA","BONA_040",2019-07-11,"2019","07","11","16:49Z",2,"Culicidae","Aedes","Aedes fitchii","F",192
"3021","D19","BONA","BONA_040",2019-07-11,"2019","07","11","16:49Z",5,"Culicidae","Aedes","Aedes sp.","F",192
"3022","D19","BONA","BONA_040",2019-07-11,"2019","07","11","16:49Z",1,"Culicidae","Aedes","Aedes intrudens","F",192
"3023","D19","BONA","BONA_040",2019-07-11,"2019","07","11","16:49Z",5,"Culicidae","Aedes","Aedes excrucians","F",192
"3024","D19","BONA","BONA_040",2019-07-11,"2019","07","11","16:49Z",1,"Culicidae","Aedes","Aedes pullatus","F",192
"3025","D19","BONA","BONA_040",2019-07-11,"2019","07","11","16:49Z",8,"Culicidae","Aedes","Aedes diantaeus","F",192
"3026","D19","BONA","BONA_040",2019-07-11,"2019","07","11","16:49Z",1,"Culicidae","Aedes","Aedes pionips","F",192
"3027","D19","BONA","BONA_040",2019-07-11,"2019","07","11","16:49Z",53,"Culicidae","Aedes","Aedes communis","F",192
"3028","D19","BONA","BONA_038",2019-07-11,"2019","07","11","17:04Z",69,"Culicidae","Aedes","Aedes communis","F",192
"3029","D19","BONA","BONA_038",2019-07-11,"2019","07","11","17:04Z",3,"Culicidae","Aedes","Aedes pionips","F",192
"3030","D19","BONA","BONA_038",2019-07-11,"2019","07","11","17:04Z",8,"Culicidae","Aedes","Aedes fitchii","F",192
"3031","D19","BONA","BONA_038",2019-07-11,"2019","07","11","17:04Z",29,"Culicidae","Aedes","Aedes sp.","F",192
"3032","D19","BONA","BONA_038",2019-07-11,"2019","07","11","17:04Z",10,"Culicidae","Aedes","Aedes diantaeus","F",192
"3033","D19","BONA","BONA_038",2019-07-11,"2019","07","11","17:04Z",1,"Culicidae","Culiseta","Culiseta morsitans","F",192
"3034","D19","BONA","BONA_038",2019-07-11,"2019","07","11","17:04Z",7,"Culicidae","Aedes","Aedes sp.","M",192
"3035","D19","BONA","BONA_038",2019-07-11,"2019","07","11","17:04Z",1,"Culicidae","Aedes","Aedes implicatus","F",192
"3036","D19","BONA","BONA_038",2019-07-11,"2019","07","11","17:04Z",4,"Culicidae","Aedes","Aedes excrucians","F",192
"3037","D19","BONA","BONA_038",2019-07-11,"2019","07","11","17:04Z",8,"Culicidae","Aedes","Aedes punctor","F",192
"3038","D19","BONA","BONA_037",2019-07-11,"2019","07","11","17:17Z",1,"Culicidae","Aedes","Aedes hexodontus","F",192
"3039","D19","BONA","BONA_037",2019-07-11,"2019","07","11","17:17Z",5,"Culicidae","Aedes","Aedes punctor","F",192
"3040","D19","BONA","BONA_037",2019-07-11,"2019","07","11","17:17Z",2,"Culicidae","Aedes","Aedes excrucians","F",192
"3041","D19","BONA","BONA_037",2019-07-11,"2019","07","11","17:17Z",12,"Culicidae","Aedes","Aedes communis","F",192
"3042","D19","BONA","BONA_037",2019-07-11,"2019","07","11","17:17Z",1,"Culicidae","Aedes","Aedes pullatus","F",192
"3043","D19","BONA","BONA_037",2019-07-11,"2019","07","11","17:17Z",3,"Culicidae","Aedes","Aedes diantaeus","F",192
"3044","D19","BONA","BONA_037",2019-07-11,"2019","07","11","17:17Z",5,"Culicidae","Aedes","Aedes sp.","F",192
"3045","D19","BONA","BONA_035",2019-07-11,"2019","07","11","17:23Z",1,"Culicidae","Culex","Culex tarsalis","F",192
"3046","D19","BONA","BONA_035",2019-07-11,"2019","07","11","17:23Z",1,"Culicidae","Aedes","Aedes excrucians","F",192
"3047","D19","BONA","BONA_035",2019-07-11,"2019","07","11","17:23Z",7,"Culicidae","Aedes","Aedes punctor","F",192
"3048","D19","BONA","BONA_035",2019-07-11,"2019","07","11","17:23Z",4,"Culicidae","Aedes","Aedes sp.","F",192
"3049","D19","BONA","BONA_035",2019-07-11,"2019","07","11","17:23Z",16,"Culicidae","Aedes","Aedes communis","F",192
"3050","D19","BONA","BONA_043",2019-07-11,"2019","07","11","17:32Z",1,"Culicidae","Aedes","Aedes hexodontus","F",192
"3051","D19","BONA","BONA_043",2019-07-11,"2019","07","11","17:32Z",12,"Culicidae","Aedes","Aedes sp.","F",192
"3052","D19","BONA","BONA_043",2019-07-11,"2019","07","11","17:32Z",9,"Culicidae","Aedes","Aedes excrucians","F",192
"3053","D19","BONA","BONA_043",2019-07-11,"2019","07","11","17:32Z",10,"Culicidae","Aedes","Aedes diantaeus","F",192
"3054","D19","BONA","BONA_043",2019-07-11,"2019","07","11","17:32Z",15,"Culicidae","Aedes","Aedes punctor","F",192
"3055","D19","BONA","BONA_043",2019-07-11,"2019","07","11","17:32Z",110,"Culicidae","Aedes","Aedes communis","F",192
"3056","D19","BONA","BONA_043",2019-07-11,"2019","07","11","17:32Z",1,"Culicidae","Aedes","Aedes pullatus","F",192
"3057","D19","BONA","BONA_043",2019-07-11,"2019","07","11","17:32Z",1,"Culicidae","Aedes","Aedes implicatus","F",192
"3058","D19","BONA","BONA_042",2019-07-11,"2019","07","11","17:55Z",2,"Culicidae","Aedes","Aedes excrucians","F",192
"3059","D19","BONA","BONA_042",2019-07-11,"2019","07","11","17:55Z",3,"Culicidae","Aedes","Aedes diantaeus","F",192
"3060","D19","BONA","BONA_042",2019-07-11,"2019","07","11","17:55Z",122,"Culicidae","Aedes","Aedes punctor","F",192
"3061","D19","BONA","BONA_042",2019-07-11,"2019","07","11","17:55Z",56,"Culicidae","Aedes","Aedes communis","F",192
"3062","D19","BONA","BONA_042",2019-07-11,"2019","07","11","17:55Z",33,"Culicidae","Aedes","Aedes sp.","F",192
"3063","D19","BONA","BONA_042",2019-07-11,"2019","07","11","17:55Z",2,"Culicidae","Aedes","Aedes intrudens","F",192
"3064","D19","BONA","BONA_036",2019-07-25,"2019","07","25","16:05Z",4,"Culicidae","Aedes","Aedes communis","F",206
"3065","D19","BONA","BONA_036",2019-07-25,"2019","07","25","16:05Z",7,"Culicidae","Aedes","Aedes punctor","F",206
"3066","D19","BONA","BONA_039",2019-07-25,"2019","07","25","16:12Z",7,"Culicidae","Aedes","Aedes punctor","F",206
"3067","D19","BONA","BONA_039",2019-07-25,"2019","07","25","16:12Z",5,"Culicidae","Aedes","Aedes sp.","F",206
"3068","D19","BONA","BONA_039",2019-07-25,"2019","07","25","16:12Z",2,"Culicidae","Aedes","Aedes pullatus","F",206
"3069","D19","BONA","BONA_039",2019-07-25,"2019","07","25","16:12Z",13,"Culicidae","Aedes","Aedes communis","F",206
"3070","D19","BONA","BONA_041",2019-07-25,"2019","07","25","16:27Z",4,"Culicidae","Aedes","Aedes communis","F",206
"3071","D19","BONA","BONA_034",2019-07-25,"2019","07","25","16:34Z",2,"Culicidae","Aedes","Aedes sp.","F",206
"3072","D19","BONA","BONA_034",2019-07-25,"2019","07","25","16:34Z",13,"Culicidae","Aedes","Aedes communis","F",206
"3073","D19","BONA","BONA_034",2019-07-25,"2019","07","25","16:34Z",4,"Culicidae","Aedes","Aedes diantaeus","F",206
"3074","D19","BONA","BONA_034",2019-07-25,"2019","07","25","16:34Z",3,"Culicidae","Aedes","Aedes intrudens","F",206
"3075","D19","BONA","BONA_034",2019-07-25,"2019","07","25","16:34Z",5,"Culicidae","Aedes","Aedes punctor","F",206
"3076","D19","BONA","BONA_040",2019-07-25,"2019","07","25","16:39Z",18,"Culicidae","Aedes","Aedes communis","F",206
"3077","D19","BONA","BONA_040",2019-07-25,"2019","07","25","16:39Z",8,"Culicidae","Aedes","Aedes punctor","F",206
"3078","D19","BONA","BONA_040",2019-07-25,"2019","07","25","16:39Z",4,"Culicidae","Aedes","Aedes diantaeus","F",206
"3079","D19","BONA","BONA_040",2019-07-25,"2019","07","25","16:39Z",7,"Culicidae","Aedes","Aedes sp.","F",206
"3080","D19","BONA","BONA_040",2019-07-25,"2019","07","25","16:39Z",2,"Culicidae","Aedes","Aedes excrucians","F",206
"3081","D19","BONA","BONA_040",2019-07-25,"2019","07","25","16:39Z",3,"Culicidae","Aedes","Aedes sp.","M",206
"3082","D19","BONA","BONA_038",2019-07-25,"2019","07","25","16:47Z",2,"Culicidae","Aedes","Aedes diantaeus","F",206
"3083","D19","BONA","BONA_038",2019-07-25,"2019","07","25","16:47Z",2,"Culicidae","Aedes","Aedes punctor","F",206
"3084","D19","BONA","BONA_038",2019-07-25,"2019","07","25","16:47Z",3,"Culicidae","Aedes","Aedes sp.","F",206
"3085","D19","BONA","BONA_038",2019-07-25,"2019","07","25","16:47Z",17,"Culicidae","Aedes","Aedes communis","F",206
"3086","D19","BONA","BONA_038",2019-07-25,"2019","07","25","16:47Z",10,"Culicidae","Culiseta","Culiseta morsitans","F",206
"3087","D19","BONA","BONA_038",2019-07-25,"2019","07","25","16:47Z",1,"Culicidae","Aedes","Aedes fitchii","F",206
"3088","D19","BONA","BONA_038",2019-07-25,"2019","07","25","16:47Z",4,"Culicidae","Aedes","Aedes excrucians","F",206
"3089","D19","BONA","BONA_037",2019-07-25,"2019","07","25","16:57Z",2,"Culicidae","Aedes","Aedes punctor","F",206
"3090","D19","BONA","BONA_037",2019-07-25,"2019","07","25","16:57Z",4,"Culicidae","Aedes","Aedes pullatus","F",206
"3091","D19","BONA","BONA_037",2019-07-25,"2019","07","25","16:57Z",3,"Culicidae","Aedes","Aedes sp.","F",206
"3092","D19","BONA","BONA_037",2019-07-25,"2019","07","25","16:57Z",32,"Culicidae","Aedes","Aedes communis","F",206
"3093","D19","BONA","BONA_037",2019-07-25,"2019","07","25","16:57Z",2,"Culicidae","Aedes","Aedes diantaeus","F",206
"3094","D19","BONA","BONA_035",2019-07-25,"2019","07","25","17:02Z",1,"Culicidae","Aedes","Aedes punctor","F",206
"3095","D19","BONA","BONA_035",2019-07-25,"2019","07","25","17:02Z",4,"Culicidae","Aedes","Aedes diantaeus","F",206
"3096","D19","BONA","BONA_035",2019-07-25,"2019","07","25","17:02Z",3,"Culicidae","Aedes","Aedes excrucians","F",206
"3097","D19","BONA","BONA_035",2019-07-25,"2019","07","25","17:02Z",1,"Culicidae","Aedes","Aedes fitchii","F",206
"3098","D19","BONA","BONA_035",2019-07-25,"2019","07","25","17:02Z",2,"Culicidae","Aedes","Aedes sp.","F",206
"3099","D19","BONA","BONA_035",2019-07-25,"2019","07","25","17:02Z",3,"Culicidae","Aedes","Aedes communis","F",206
"3100","D19","BONA","BONA_043",2019-07-25,"2019","07","25","17:10Z",4,"Culicidae","Aedes","Aedes diantaeus","F",206
"3101","D19","BONA","BONA_043",2019-07-25,"2019","07","25","17:10Z",2,"Culicidae","Aedes","Aedes fitchii","F",206
"3102","D19","BONA","BONA_043",2019-07-25,"2019","07","25","17:10Z",4,"Culicidae","Aedes","Aedes sp.","F",206
"3103","D19","BONA","BONA_043",2019-07-25,"2019","07","25","17:10Z",10,"Culicidae","Aedes","Aedes punctor","F",206
"3104","D19","BONA","BONA_043",2019-07-25,"2019","07","25","17:10Z",5,"Culicidae","Culiseta","Culiseta morsitans","F",206
"3105","D19","BONA","BONA_043",2019-07-25,"2019","07","25","17:10Z",28,"Culicidae","Aedes","Aedes communis","F",206
"3106","D19","BONA","BONA_043",2019-07-25,"2019","07","25","17:10Z",1,"Culicidae","Aedes","Aedes excrucians","F",206
"3107","D19","BONA","BONA_042",2019-07-25,"2019","07","25","17:20Z",34,"Culicidae","Aedes","Aedes punctor","F",206
"3108","D19","BONA","BONA_042",2019-07-25,"2019","07","25","17:20Z",1,"Culicidae","Aedes","Aedes excrucians","F",206
"3109","D19","BONA","BONA_042",2019-07-25,"2019","07","25","17:20Z",7,"Culicidae","Aedes","Aedes sp.","F",206
"3110","D19","BONA","BONA_042",2019-07-25,"2019","07","25","17:20Z",6,"Culicidae","Aedes","Aedes communis","F",206
"3111","D19","BONA","BONA_036",2019-07-26,"2019","07","26","00:07Z",3,"Culicidae","Aedes","Aedes pullatus","F",207
"3112","D19","BONA","BONA_036",2019-07-26,"2019","07","26","00:07Z",3,"Culicidae","Aedes","Aedes punctor","F",207
"3113","D19","BONA","BONA_036",2019-07-26,"2019","07","26","00:07Z",4,"Culicidae","Aedes","Aedes communis","F",207
"3114","D19","BONA","BONA_039",2019-07-26,"2019","07","26","00:12Z",2,"Culicidae","Aedes","Aedes pullatus","F",207
"3115","D19","BONA","BONA_039",2019-07-26,"2019","07","26","00:12Z",1,"Culicidae","Aedes","Aedes sp.","F",207
"3116","D19","BONA","BONA_039",2019-07-26,"2019","07","26","00:12Z",1,"Culicidae","Aedes","Aedes punctor","F",207
"3117","D19","BONA","BONA_041",2019-07-26,"2019","07","26","00:24Z",4,"Culicidae","Aedes","Aedes communis","F",207
"3118","D19","BONA","BONA_034",2019-07-26,"2019","07","26","00:30Z",4,"Culicidae","Aedes","Aedes sp.","F",207
"3119","D19","BONA","BONA_034",2019-07-26,"2019","07","26","00:30Z",1,"Culicidae","Aedes","Aedes communis","F",207
"3120","D19","BONA","BONA_040",2019-07-26,"2019","07","26","00:34Z",12,"Culicidae","Aedes","Aedes communis","F",207
"3121","D19","BONA","BONA_040",2019-07-26,"2019","07","26","00:34Z",4,"Culicidae","Aedes","Aedes diantaeus","F",207
"3122","D19","BONA","BONA_040",2019-07-26,"2019","07","26","00:34Z",6,"Culicidae","Aedes","Aedes sp.","F",207
"3123","D19","BONA","BONA_038",2019-07-26,"2019","07","26","00:40Z",1,"Culicidae","Aedes","Aedes pionips","F",207
"3124","D19","BONA","BONA_038",2019-07-26,"2019","07","26","00:40Z",1,"Culicidae","Aedes","Aedes intrudens","F",207
"3125","D19","BONA","BONA_038",2019-07-26,"2019","07","26","00:40Z",3,"Culicidae","Aedes","Aedes sp.","F",207
"3126","D19","BONA","BONA_038",2019-07-26,"2019","07","26","00:40Z",2,"Culicidae","Aedes","Aedes punctor","F",207
"3127","D19","BONA","BONA_038",2019-07-26,"2019","07","26","00:40Z",3,"Culicidae","Aedes","Aedes diantaeus","F",207
"3128","D19","BONA","BONA_038",2019-07-26,"2019","07","26","00:40Z",28,"Culicidae","Aedes","Aedes communis","F",207
"3129","D19","BONA","BONA_037",2019-07-26,"2019","07","26","00:49Z",7,"Culicidae","Aedes","Aedes communis","F",207
"3130","D19","BONA","BONA_035",2019-07-26,"2019","07","26","00:54Z",4,"Culicidae","Aedes","Aedes communis","F",207
"3131","D19","BONA","BONA_043",2019-07-26,"2019","07","26","01:01Z",3,"Culicidae","Aedes","Aedes punctor","F",207
"3132","D19","BONA","BONA_043",2019-07-26,"2019","07","26","01:01Z",5,"Culicidae","Aedes","Aedes diantaeus","F",207
"3133","D19","BONA","BONA_043",2019-07-26,"2019","07","26","01:01Z",12,"Culicidae","Aedes","Aedes communis","F",207
"3134","D19","BONA","BONA_042",2019-07-26,"2019","07","26","01:09Z",0,"","","","U",207
"3135","D19","BONA","BONA_036",2019-08-08,"2019","08","08","16:04Z",3,"Culicidae","Aedes","Aedes pullatus","F",220
"3136","D19","BONA","BONA_036",2019-08-08,"2019","08","08","16:04Z",1,"Culicidae","Aedes","Aedes punctor","F",220
"3137","D19","BONA","BONA_036",2019-08-08,"2019","08","08","16:04Z",1,"Culicidae","Aedes","Aedes sp.","F",220
"3138","D19","BONA","BONA_036",2019-08-08,"2019","08","08","16:04Z",1,"Culicidae","Aedes","Aedes communis","F",220
"3139","D19","BONA","BONA_039",2019-08-08,"2019","08","08","16:10Z",1,"Culicidae","Aedes","Aedes punctor","F",220
"3140","D19","BONA","BONA_039",2019-08-08,"2019","08","08","16:10Z",3,"Culicidae","Aedes","Aedes sp.","F",220
"3141","D19","BONA","BONA_039",2019-08-08,"2019","08","08","16:10Z",1,"Culicidae","Aedes","Aedes pullatus","F",220
"3142","D19","BONA","BONA_041",2019-08-08,"2019","08","08","16:26Z",1,"Culicidae","Aedes","Aedes pullatus","F",220
"3143","D19","BONA","BONA_041",2019-08-08,"2019","08","08","16:26Z",1,"Culicidae","Aedes","Aedes sp.","F",220
"3144","D19","BONA","BONA_041",2019-08-08,"2019","08","08","16:26Z",2,"Culicidae","Aedes","Aedes fitchii","F",220
"3145","D19","BONA","BONA_034",2019-08-08,"2019","08","08","16:32Z",1,"Culicidae","Aedes","Aedes fitchii","F",220
"3146","D19","BONA","BONA_034",2019-08-08,"2019","08","08","16:32Z",1,"Culicidae","Culiseta","Culiseta impatiens","F",220
"3147","D19","BONA","BONA_034",2019-08-08,"2019","08","08","16:32Z",1,"Culicidae","Aedes","Aedes diantaeus","F",220
"3148","D19","BONA","BONA_034",2019-08-08,"2019","08","08","16:32Z",1,"Culicidae","Aedes","Aedes punctor","F",220
"3149","D19","BONA","BONA_034",2019-08-08,"2019","08","08","16:32Z",4,"Culicidae","Aedes","Aedes communis","F",220
"3150","D19","BONA","BONA_040",2019-08-08,"2019","08","08","16:37Z",2,"Culicidae","Aedes","Aedes sp.","F",220
"3151","D19","BONA","BONA_040",2019-08-08,"2019","08","08","16:37Z",1,"Culicidae","Aedes","Aedes fitchii","F",220
"3152","D19","BONA","BONA_040",2019-08-08,"2019","08","08","16:37Z",3,"Culicidae","Aedes","Aedes punctor","F",220
"3153","D19","BONA","BONA_040",2019-08-08,"2019","08","08","16:37Z",9,"Culicidae","Aedes","Aedes communis","F",220
"3154","D19","BONA","BONA_040",2019-08-08,"2019","08","08","16:37Z",3,"Culicidae","Aedes","Aedes diantaeus","F",220
